id,ra_deg,dec_deg,magnitude
HIP10324,33.249780,8.846611,4.360
HIP10326,33.254540,-20.999837,5.860
HIP10328,33.264517,15.279706,5.720
HIP10340,33.305324,44.231540,4.840
HIP10350,33.339059,74.027450,6.250
HIP10361,33.389640,53.058579,6.500
HIP10366,33.404990,51.064561,5.310
HIP10379,33.423374,58.560582,6.430
HIP10396,33.473155,-9.064479,6.430
HIP10403,33.509435,47.483799,6.050
HIP10418,33.560982,-67.841105,5.570
HIP10438,33.621127,66.524387,6.050
HIP10440,33.632916,-41.166957,5.910
HIP10446,33.659534,28.690455,6.350
HIP10513,33.869936,-67.746459,5.670
HIP10535,33.927539,25.042401,5.570
HIP10540,33.943277,25.782448,5.790
HIP10559,33.984394,33.358650,5.250
HIP10562,33.990990,47.811572,6.370
HIP10602,34.128383,-51.512326,3.560
HIP10623,34.192591,83.561098,6.450
HIP10633,34.215468,57.055240,6.480
HIP10642,34.246710,-6.422903,5.510
HIP10644,34.273117,34.222418,4.840
HIP10670,34.328993,33.846808,4.030
HIP10718,34.500242,57.899857,5.750
HIP10723,34.508695,1.760534,5.600
HIP10729,34.518940,57.516308,5.990
HIP10732,34.531284,19.901171,5.580
HIP10793,34.737521,28.642674,5.290
HIP10795,34.741313,23.167752,6.450
HIP10798,34.742040,-25.942415,6.330
HIP10814,34.794871,46.472173,6.210
HIP10819,34.819402,47.379928,5.310
HIP10826,34.836706,-2.979406,6.470
HIP10830,34.843505,48.955996,6.440
HIP10832,34.853238,-41.848164,6.360
HIP10854,34.920143,-4.345549,6.500
HIP10871,34.976392,-55.944658,5.810
HIP10924,35.173101,47.310728,6.170
HIP10944,35.242931,50.151236,5.570
HIP11001,35.436457,-68.659400,4.080
HIP11020,35.480969,57.242903,6.400
HIP11021,35.485851,0.395625,5.290
HIP11029,35.507530,-10.778137,5.430
HIP11033,35.520835,-17.662597,5.890
HIP11043,35.549518,-43.199491,6.300
HIP11046,35.551520,-0.885190,5.420
HIP11060,35.589320,55.845644,5.160
HIP11072,35.637148,-23.816358,5.190
HIP11090,35.708932,41.395578,5.810
HIP11095,35.716317,-73.645705,5.990
HIP11102,35.728039,-51.091643,5.900
HIP11108,35.741116,-18.355959,6.220
HIP11121,35.777430,-37.576390,6.470
HIP11174,35.965577,55.364841,6.290
HIP11212,36.084087,-25.847341,6.450
HIP11220,36.104066,50.006283,5.190
HIP11231,36.143227,-40.839653,6.170
HIP11249,36.204552,10.610465,5.480
HIP11258,36.223749,-60.312912,5.360
HIP11261,36.243298,-2.780079,6.340
HIP11279,36.316780,56.609818,6.250
HIP11293,36.359919,-66.494017,6.390
HIP11313,36.406174,50.278525,4.730
HIP11345,36.487427,-12.290564,4.880
HIP11348,36.501127,-15.341645,5.880
HIP11381,36.647400,-20.041870,5.890
HIP11407,36.746543,-47.703880,4.240
HIP11415,36.779930,27.011841,6.140
HIP11427,36.845264,10.196838,6.450
HIP11432,36.865519,31.801073,5.550
HIP11465,36.966065,50.569308,6.160
HIP11474,36.999699,1.960741,6.450
HIP11477,37.007249,-33.810998,5.130
HIP11479,37.018751,-64.299723,6.350
HIP11484,37.040065,8.459948,4.300
HIP11486,37.041460,29.668701,5.290
HIP11524,37.147336,-31.102575,6.110
HIP11548,37.201530,29.932294,5.890
HIP11569,37.266020,67.402747,4.460
HIP11578,37.307680,23.468871,6.200
HIP11603,37.397309,9.565644,6.090
HIP11644,37.557819,-25.186214,6.500
HIP11651,37.569785,33.833298,6.260
HIP11670,37.635292,25.234499,5.880
HIP11671,37.636687,-22.545549,6.170
HIP11678,37.660699,19.855036,6.140
HIP11687,37.687958,0.255365,6.000
HIP11698,37.726905,17.703247,6.210
HIP11738,37.875573,2.267105,5.270
HIP11757,37.922853,-79.109783,5.270
HIP11767,37.971594,89.264023,1.970
HIP11783,38.021173,-15.245758,4.740
HIP11784,38.026111,36.147392,5.150
HIP11791,38.039055,-1.035134,5.360
HIP11802,38.062003,-36.427215,6.280
HIP11840,38.218791,34.542269,5.840
HIP11843,38.225462,15.034826,6.000
HIP11867,38.279124,-34.650099,5.910
HIP11907,38.417308,-20.002509,6.190
HIP11918,38.461169,-28.232353,4.960
HIP11925,38.477448,-51.093698,6.240
HIP12002,38.678053,-7.859919,5.740
HIP12022,38.767158,7.470077,6.170
HIP12057,38.866401,39.664134,6.360
HIP12072,38.911417,37.312179,5.720
HIP12086,38.945215,34.687181,5.380
HIP12093,38.968421,5.593078,4.870
HIP12107,38.999946,-7.832033,5.530
HIP12114,39.033748,6.897488,5.790
HIP12122,39.038474,-30.045020,5.740
HIP12148,39.145713,7.729870,5.810
HIP12153,39.160072,12.447010,5.640
HIP12160,39.179091,31.607670,6.070
HIP12181,39.239554,38.732364,5.910
HIP12186,39.244052,-34.579890,5.780
HIP12189,39.253260,24.647118,6.480
HIP12200,39.278061,32.891318,6.230
HIP12225,39.352722,-52.543078,5.300
HIP12239,39.400910,65.745271,5.800
HIP12247,39.424457,-3.396499,5.650
HIP12272,39.503781,7.694970,6.400
HIP12273,39.507915,72.818364,5.170
HIP12287,39.573962,37.726389,6.190
HIP12288,39.578565,-30.194607,5.840
HIP12300,39.604472,-37.991004,6.480
HIP12305,39.616581,38.089069,6.290
HIP12318,39.653612,3.443263,6.210
HIP12332,39.704089,21.961297,5.450
HIP12387,39.870766,0.328492,4.080
HIP12390,39.892264,-11.873896,4.830
HIP12394,39.898722,-68.266942,4.120
HIP12413,39.950815,-42.891781,4.740
HIP12444,40.050722,-9.453454,5.790
HIP12447,40.065771,6.111916,6.260
HIP12484,40.165406,-54.549872,5.210
HIP12486,40.168011,-39.855576,4.110
HIP12489,40.171658,27.060742,5.300
HIP12530,40.309942,-0.696575,5.720
HIP12562,40.392166,-14.548865,5.980
HIP12584,40.451274,-3.213899,6.070
HIP12608,40.527702,-38.383591,5.990
HIP12611,40.535282,-46.525135,6.090
HIP12623,40.561998,40.192602,4.910
HIP12640,40.591625,20.011126,5.740
HIP12647,40.620388,10.741553,6.320
HIP12653,40.642862,-50.798680,5.400
HIP12686,40.748628,53.525872,5.850
HIP12690,40.757796,48.265215,6.300
HIP12692,40.762213,55.105862,5.760
HIP12706,40.824090,3.234749,3.470
HIP12708,40.834448,-40.527801,6.350
HIP12717,40.862345,-66.714846,6.230
HIP12719,40.862999,27.707073,4.650
HIP12720,40.870603,-2.531324,6.480
HIP12744,40.963473,25.638375,6.350
HIP12768,41.021511,44.296995,5.430
HIP12770,41.030568,-13.858758,4.240
HIP12775,41.043812,-52.570706,6.150
HIP12777,41.053275,49.227786,4.100
HIP12784,41.079912,17.763665,6.400
HIP12786,41.085776,-32.524877,6.210
HIP12803,41.137428,15.311747,5.780
HIP12821,41.207336,67.824390,5.950
HIP12828,41.237717,10.113922,4.270
HIP12832,41.240855,12.445137,5.170
HIP12843,41.278295,-18.572296,4.470
HIP12862,41.337617,4.711323,6.040
HIP12871,41.364757,-63.704618,5.730
HIP12876,41.387005,-67.616293,4.830
HIP12964,41.688527,-21.639397,6.480
HIP12982,41.743458,35.983493,6.270
HIP12990,41.764566,35.554276,6.280
HIP13008,41.796224,-22.486041,6.470
HIP13036,41.879803,44.272147,6.450
HIP13055,41.949450,81.447898,5.800
HIP13061,41.978452,29.246192,4.520
HIP13108,42.134025,18.283549,5.830
HIP13121,42.191691,25.188035,5.890
HIP13133,42.231346,69.634566,6.260
HIP13141,42.257453,-62.806307,5.250
HIP13147,42.273293,-32.404728,4.450
HIP13165,42.323188,17.464201,5.260
HIP13176,42.361957,37.326387,6.450
HIP13178,42.378064,57.084307,6.250
HIP13197,42.461956,-24.561255,6.140
HIP13202,42.476128,-27.941818,5.390
HIP13209,42.496487,27.259649,3.610
HIP13225,42.562038,-35.843487,5.920
HIP13244,42.617855,-75.067147,4.760
HIP13254,42.647781,38.317842,4.220
HIP13257,42.646978,36.947378,6.440
HIP13265,42.668390,-35.676249,5.480
HIP13268,42.674393,55.895395,3.770
HIP13271,42.699571,-39.932299,6.360
HIP13288,42.759367,-21.004141,4.760
HIP13327,42.873508,15.081900,5.520
HIP13328,42.878574,35.059277,4.560
HIP13339,42.923628,46.841749,5.860
HIP13347,42.940786,58.314273,6.460
HIP13363,42.985369,-30.813747,6.380
HIP13367,42.994826,68.888437,5.940
HIP13387,43.080102,-62.909537,6.030
HIP13402,43.136855,-12.771109,6.050
HIP13421,43.212236,-9.440944,6.310
HIP13424,43.216773,52.997241,6.350
HIP13429,43.227576,-65.455399,6.470
HIP13448,43.299225,16.482996,6.300
HIP13462,43.337830,48.569864,6.230
HIP13473,43.393828,-38.436752,5.930
HIP13479,43.397841,-22.376868,5.930
HIP13490,43.427967,38.336910,5.340
HIP13518,43.526928,-50.871349,6.220
HIP13531,43.564401,52.762446,3.930
HIP13654,43.952007,18.331530,5.760
HIP13665,43.989020,61.521365,5.590
HIP13679,44.057890,8.380913,5.970
HIP13700,44.102650,64.332435,6.170
HIP13701,44.107449,-8.899763,3.890
HIP13702,44.111117,18.021508,5.580
HIP13713,44.138730,47.164014,6.050
HIP13717,44.155671,-3.712639,5.160
HIP13732,44.211083,51.261080,6.220
HIP13756,44.269218,4.501210,6.150
HIP13768,44.303621,-29.855330,6.290
HIP13775,44.322041,31.933990,5.100
HIP13782,44.349817,-23.862428,5.440
HIP13789,44.385969,-38.190843,6.410
HIP13832,44.509663,38.614795,6.060
HIP13834,44.523557,20.668500,5.800
HIP13835,44.524448,-23.605630,5.820
HIP13847,44.564828,-40.304483,2.880
HIP13874,44.675113,-2.783340,5.220
HIP13879,44.690527,39.662429,4.680
HIP13883,44.697028,-9.776627,6.140
HIP13884,44.699472,-64.071244,4.980
HIP13905,44.764921,35.183171,4.940
HIP13907,44.777069,-28.907615,6.140
HIP13914,44.802917,21.340381,4.630
HIP13942,44.902195,-25.273510,5.690
HIP13947,44.909659,-32.507127,6.320
HIP13949,44.916293,41.032599,5.890
HIP13951,44.921471,-2.465105,5.560
HIP13954,44.928819,8.907255,4.710
HIP13965,44.957589,47.220858,5.470
HIP13997,45.049715,38.131536,6.110
HIP14036,45.184524,10.870135,5.930
HIP14040,45.212050,-2.878547,6.110
HIP14043,45.217891,52.351582,5.240
HIP14060,45.292491,-7.663543,5.750
HIP14086,45.409086,-28.094800,5.880
HIP14104,45.468245,5.336296,6.240
HIP14109,45.475476,26.462390,5.910
HIP14110,45.484150,-9.961448,5.840
HIP14124,45.539247,-6.495601,6.200
HIP14131,45.564869,-71.902340,5.510
HIP14135,45.569793,4.089154,2.540
HIP14143,45.593943,4.352926,5.620
HIP14146,45.596772,-23.624882,4.080
HIP14168,45.676336,-7.685498,5.320
HIP14187,45.733002,-46.975018,5.810
HIP14232,45.876199,28.269754,6.380
HIP14240,45.902521,-59.738245,5.120
HIP14264,45.986349,47.848435,6.480
HIP14293,46.069296,-7.600729,5.260
HIP14315,46.158808,1.863599,6.050
HIP14318,46.169264,15.855346,6.370
HIP14328,46.199136,53.506409,2.910
HIP14354,46.295266,38.839489,3.320
HIP14355,46.297520,-8.274083,6.300
HIP14365,46.337322,40.582149,6.060
HIP14376,46.361237,25.255100,5.450
HIP14382,46.384889,56.706237,4.770
HIP14392,46.417564,56.068786,6.100
HIP14417,46.531656,79.418611,5.490
HIP14439,46.598660,13.186789,5.640
HIP14456,46.639598,-6.088593,5.230
HIP14502,46.828975,64.057571,5.890
HIP14514,46.856788,17.880063,6.130
HIP14521,46.886162,-78.988703,5.670
HIP14544,46.947298,47.308720,6.380
HIP14547,46.953287,-69.264809,6.120
HIP14551,46.962397,-27.831302,6.180
HIP14566,47.016298,52.213352,6.330
HIP14576,47.042243,40.955637,2.090
HIP14586,47.088250,18.794948,6.240
HIP14607,47.161610,8.471609,6.280
HIP14626,47.225729,62.384594,6.470
HIP14632,47.279416,49.612604,4.050
HIP14649,47.334285,20.761036,6.410
HIP14668,47.375667,44.856498,3.790
HIP14677,47.403276,29.076983,5.740
HIP14719,47.536977,27.819391,6.420
HIP14748,47.612708,26.896725,6.020
HIP14749,47.613712,-48.734340,6.110
HIP14757,47.647926,-23.738318,6.370
HIP14764,47.661876,11.872428,5.970
HIP14791,47.752385,64.896157,6.500
HIP14797,47.772219,-13.264224,6.360
HIP14814,47.819503,-16.025049,6.250
HIP14817,47.822195,39.611617,4.610
HIP14819,47.828204,-3.811718,6.080
HIP14821,47.841212,13.047971,6.110
HIP14838,47.908539,19.726615,4.350
HIP14844,47.926171,81.470703,5.920
HIP14862,47.984751,74.393024,4.850
HIP14879,48.021861,-28.983111,3.800
HIP14887,48.039974,42.375778,6.150
HIP14893,48.059452,27.256833,5.780
HIP14913,48.108043,-44.419679,5.920
HIP14914,48.110797,47.725250,6.320
HIP14915,48.109800,6.660874,5.550
HIP14930,48.138389,-57.321449,5.710
HIP14954,48.194909,-1.196611,5.070
HIP14972,48.256192,-35.943631,6.290
HIP15004,48.349641,48.176815,5.930
HIP15024,48.408236,-29.804152,6.170
HIP15110,48.725165,21.043873,4.870
HIP15118,48.736261,42.503690,6.070
HIP15125,48.751037,-26.100619,6.250
HIP15154,48.835013,30.556733,5.610
HIP15191,48.946347,32.856852,6.300
HIP15192,48.949849,57.140605,5.790
HIP15193,48.953141,50.955630,6.460
HIP15197,48.958412,-8.819395,4.800
HIP15201,48.993081,-77.387998,5.510
HIP15203,49.003632,-5.918731,6.170
HIP15204,49.008101,34.688223,6.250
HIP15209,49.018880,45.345885,6.150
HIP15219,49.050840,50.937522,5.040
HIP15230,49.090678,-5.730613,6.300
HIP15241,49.146594,32.183407,5.980
HIP15244,49.149041,-9.154463,6.140
HIP15282,49.297860,40.482750,6.440
HIP15305,49.360754,-47.751441,5.840
HIP15309,49.381211,65.658418,6.410
HIP15323,49.416014,31.126631,6.400
HIP15330,49.459926,-62.570547,5.530
HIP15334,49.440841,39.283250,5.970
HIP15338,49.447547,44.024849,5.490
HIP15353,49.496993,-66.926757,6.030
HIP15357,49.512060,-28.797194,5.930
HIP15371,49.570860,-62.501602,5.240
HIP15382,49.592200,-22.511022,4.860
HIP15383,49.595288,-0.930734,5.620
HIP15404,49.657488,50.221989,5.160
HIP15411,49.672405,-18.560260,5.720
HIP15416,49.682621,34.222589,4.850
HIP15444,49.782062,50.094780,5.050
HIP15457,49.842378,3.370886,4.840
HIP15474,49.879577,-21.757627,3.700
HIP15479,49.895493,-24.123069,5.630
HIP15510,50.009773,-43.064437,4.260
HIP15514,49.982285,27.070611,5.910
HIP15520,49.997136,65.652187,4.740
HIP15547,50.083994,77.734253,5.440
HIP15549,50.084766,29.048337,4.470
HIP15557,50.106648,25.662052,6.140
HIP15585,50.188677,-26.606338,6.400
HIP15619,50.278763,3.675435,5.700
HIP15627,50.306931,21.146921,5.270
HIP15643,50.349856,-23.635274,5.500
HIP15648,50.360103,43.329648,4.960
HIP15655,50.389367,-47.776757,6.400
HIP15669,50.470688,49.070438,5.940
HIP15696,50.549587,27.607480,5.550
HIP15700,50.567892,-25.587797,6.360
HIP15737,50.688123,20.741959,5.100
HIP15770,50.805188,49.213085,5.320
HIP15776,50.823766,-7.795714,6.200
HIP15800,50.901232,0.909408,6.470
HIP15807,50.912410,4.882086,6.370
HIP15840,51.010007,-69.624471,6.140
HIP15850,51.042406,12.629433,6.030
HIP15861,51.077107,24.723684,5.500
HIP15863,51.080945,49.860989,1.790
HIP15870,51.108845,20.803417,6.070
HIP15876,51.124016,33.535793,5.780
HIP15884,51.150769,-51.062512,6.500
HIP15890,51.168949,64.585997,5.130
HIP15900,51.202757,9.028279,3.610
HIP15968,51.401046,-69.335959,5.960
HIP15987,51.482985,-35.920920,6.390
HIP15988,51.489316,49.120557,6.090
HIP16015,51.549283,-41.636741,6.330
HIP16029,51.593914,-27.317086,5.930
HIP16042,51.647792,28.714319,6.470
HIP16083,51.792700,9.732399,3.730
HIP16095,51.827906,12.735233,6.290
HIP16112,51.889910,-35.681276,5.710
HIP16142,52.003939,-11.286941,5.740
HIP16147,52.013001,49.062669,4.990
HIP16156,52.048329,-35.853450,6.490
HIP16168,52.086489,33.807134,5.720
HIP16177,52.098583,60.255508,6.490
HIP16181,52.110690,22.803186,6.030
HIP16210,52.218257,49.848196,5.580
HIP16226,52.265832,3.248758,6.410
HIP16228,52.267218,59.940316,4.210
HIP16244,52.342091,49.508733,4.670
HIP16245,52.349568,-62.934780,4.710
HIP16252,52.359736,46.937657,6.210
HIP16263,52.400173,-12.674701,5.570
HIP16266,52.412445,-6.805120,6.010
HIP16281,52.478072,58.878742,4.550
HIP16285,52.479245,-42.634267,5.760
HIP16290,52.495089,-78.352047,5.680
HIP16292,52.500266,55.451721,5.090
HIP16303,52.545788,59.365577,6.140
HIP16310,52.556493,-41.371209,6.120
HIP16319,52.580896,71.863898,6.370
HIP16322,52.601867,11.336324,5.140
HIP16335,52.643702,47.995349,4.360
HIP16339,52.654602,-47.374978,5.980
HIP16340,52.654164,48.103419,5.820
HIP16341,52.654508,-5.075091,4.740
HIP16358,52.689569,6.188579,5.930
HIP16368,52.715699,-66.489701,5.810
HIP16369,52.718378,12.936667,4.140
HIP16424,52.872103,49.209760,6.290
HIP16425,52.876460,40.759625,6.500
HIP16447,52.954301,49.401086,6.410
HIP16449,52.973956,-25.614259,6.380
HIP16470,53.036066,48.023301,5.470
HIP16489,53.087475,84.910061,5.620
HIP16499,53.108905,46.056312,5.300
HIP16509,53.145968,-50.378034,5.670
HIP16511,53.150028,9.373076,5.760
HIP16516,53.162412,44.855712,6.420
HIP16518,53.166674,35.461756,5.910
HIP16531,53.215807,-61.016523,6.420
HIP16537,53.225433,-9.458130,3.720
HIP16587,53.384346,58.764904,6.450
HIP16591,53.396129,39.899140,5.790
HIP16599,53.412295,54.974845,5.980
HIP16602,53.421922,57.868996,6.370
HIP16611,53.447336,-21.633085,4.260
HIP16628,53.486338,-31.079552,6.200
HIP16641,53.535633,17.830542,6.140
HIP16664,53.610952,24.464143,5.950
HIP16672,53.640073,-31.874809,6.390
HIP16677,53.656275,-9.868224,6.250
HIP16695,53.704326,6.417566,6.490
HIP16697,53.718765,-25.582579,6.480
HIP16712,53.753922,60.041587,6.430
HIP16779,53.988485,-5.124984,6.490
HIP16780,53.990457,-11.193189,5.560
HIP16803,54.072812,-17.467135,5.240
HIP16826,54.122621,48.192431,4.320
HIP16827,54.125210,-78.323025,6.290
HIP16846,54.196797,0.586555,5.820
HIP16852,54.216552,0.398114,4.290
HIP16870,54.273687,-40.274650,4.570
HIP16924,54.449466,15.430335,6.400
HIP16938,54.500936,42.582662,6.410
HIP16974,54.582528,56.932456,6.290
HIP16989,54.621877,-7.392328,5.860
HIP17007,54.698805,-27.942864,6.010
HIP17026,54.750218,20.915513,6.500
HIP17027,54.754550,-5.627734,5.970
HIP17056,54.854379,75.739686,6.250
HIP17057,54.855657,-10.438041,6.190
HIP17058,54.857605,16.536440,6.180
HIP17086,54.909675,-3.393517,6.220
HIP17103,54.962745,3.056924,5.550
HIP17120,54.998451,-1.121273,6.120
HIP17136,55.047631,-15.226638,6.350
HIP17167,55.159726,-5.210733,5.530
HIP17181,55.193028,25.329389,6.110
HIP17203,55.282937,37.579997,5.550
HIP17214,55.308100,-11.802198,6.490
HIP17296,55.538633,63.216948,5.060
HIP17298,55.540377,-45.957789,6.500
HIP17304,55.562130,-31.938256,4.990
HIP17309,55.578991,19.700157,5.680
HIP17313,55.594404,33.964988,4.970
HIP17328,55.638131,-85.261785,6.400
HIP17342,55.678073,59.969411,5.740
HIP17351,55.707780,-37.314044,4.590
HIP17358,55.731501,47.787242,3.010
HIP17378,55.811405,-9.757931,3.520
HIP17395,55.890915,-10.485810,5.590
HIP17408,55.947605,19.664616,6.130
HIP17436,56.026803,-40.660904,6.450
HIP17437,56.026785,48.523568,6.060
HIP17440,56.054228,-64.806324,3.840
HIP17448,56.079791,32.288172,3.840
HIP17453,56.117715,20.928635,6.090
HIP17457,56.127147,-1.163130,5.240
HIP17460,56.131372,36.459798,5.600
HIP17464,56.141481,-54.273545,6.290
HIP17475,56.170439,46.099638,6.100
HIP17489,56.201057,24.289146,5.450
HIP17493,56.210545,-48.061845,6.490
HIP17499,56.219079,24.113008,3.720
HIP17506,56.235851,-0.296734,5.560
HIP17527,56.290729,24.838917,5.660
HIP17529,56.298334,42.578562,3.770
HIP17531,56.302206,24.466972,4.300
HIP17534,56.316117,-47.359542,5.720
HIP17543,56.349285,-71.657816,6.260
HIP17558,56.404277,38.676394,6.450
HIP17563,56.418663,6.049876,5.340
HIP17573,56.456855,24.367417,3.870
HIP17579,56.477137,24.554177,5.760
HIP17584,56.497084,45.681763,5.660
HIP17585,56.505164,67.200770,5.790
HIP17587,56.509695,63.344985,4.780
HIP17588,56.512240,24.527571,6.430
HIP17593,56.535974,-12.101147,4.430
HIP17595,56.538992,6.803112,5.910
HIP17608,56.581731,23.948044,4.140
HIP17618,56.614351,-29.338129,5.910
HIP17651,56.710779,-23.253614,4.220
HIP17678,56.810809,-74.238113,3.260
HIP17702,56.871306,24.104820,2.850
HIP17707,56.884256,55.921691,6.090
HIP17717,56.915592,-23.874316,5.240
HIP17732,56.954059,32.195163,6.260
HIP17734,56.956824,-36.105650,6.210
HIP17738,56.983723,-30.169583,5.520
HIP17759,57.027029,24.988209,6.440
HIP17771,57.067997,11.143074,5.080
HIP17772,57.075227,50.736752,6.180
HIP17776,57.086884,23.420905,5.440
HIP17798,57.148535,-20.903100,5.810
HIP17797,57.150150,-37.620234,4.300
HIP17805,57.162798,0.227813,5.910
HIP17832,57.237618,23.856719,6.470
HIP17846,57.283758,43.963312,5.950
HIP17847,57.290738,24.053086,3.620
HIP17851,57.296881,24.136368,5.050
HIP17854,57.307610,70.870588,5.400
HIP17858,57.332649,57.118088,6.460
HIP17874,57.363104,-36.200667,4.170
HIP17884,57.380311,65.525869,4.390
HIP17886,57.386061,33.091384,5.140
HIP17891,57.402248,63.296550,5.820
HIP17900,57.431503,23.711527,6.170
HIP17921,57.479650,22.243813,6.050
HIP17932,57.518067,44.967659,5.650
HIP17950,57.568099,-1.522389,6.470
HIP17954,57.579192,25.578494,5.240
HIP17959,57.589950,71.331957,4.590
HIP18033,57.816276,13.045915,6.300
HIP18067,57.924320,68.507332,6.310
HIP18081,57.973868,34.359088,5.780
HIP18089,58.001006,6.534886,5.660
HIP18094,58.018424,31.168311,6.220
HIP18141,58.173594,-5.361311,5.480
HIP18170,58.292955,17.326863,5.970
HIP18173,58.303897,-18.434438,6.210
HIP18199,58.388995,-46.893933,5.930
HIP18201,58.393822,25.682631,6.350
HIP18212,58.411635,48.650274,5.760
HIP18213,58.412552,-34.732303,5.110
HIP18216,58.428175,-24.612283,4.640
HIP18217,58.431356,57.974450,5.800
HIP18246,58.533038,31.883568,2.840
HIP18255,58.573125,-2.954719,4.460
HIP18262,58.596312,-40.356948,5.700
HIP18275,58.641793,-52.690715,6.460
HIP18339,58.816626,-12.099268,5.990
HIP18396,58.992553,47.871268,5.390
HIP18401,59.017580,-63.463329,6.140
HIP18428,59.115325,-13.597500,6.370
HIP18434,59.119568,35.080870,5.490
HIP18438,59.125032,71.821532,6.310
HIP18453,59.153144,50.694440,5.280
HIP18455,59.158432,-9.750804,6.180
HIP18471,59.217523,22.477126,5.620
HIP18481,59.257431,6.039467,6.090
HIP18485,59.265942,23.175425,6.050
HIP18488,59.284493,61.108780,4.990
HIP18505,59.356128,63.072308,4.950
HIP18508,59.359872,24.461883,6.190
HIP18532,59.463571,40.010038,2.900
HIP18543,59.507813,-13.509335,2.970
HIP18565,59.621877,38.839965,6.320
HIP18592,59.679050,-57.102275,6.050
HIP18597,59.686576,-61.400291,4.560
HIP18606,59.717969,-5.471228,5.850
HIP18614,59.741267,35.791050,3.980
HIP18647,59.875534,-12.574706,5.610
HIP18658,59.919711,10.330376,6.350
HIP18673,59.981267,-24.016089,4.620
