loc,lat_deg,lon_deg,height_m,iso_utc,jd_utc,obj_id,obj_type,ra_in_deg,dec_in_deg,mag,gmst_deg_oracle,gmst_deg_kotlin,gast_deg_oracle,gast_deg_kotlin,az_oracle_geometric,alt_oracle_geometric,az_oracle_refr1010,alt_oracle_refr1010,az_oracle_refr_appweather,alt_oracle_refr_appweather,az_kotlin_star_live,alt_kotlin_star_live,az_kotlin_star_live_elev,alt_kotlin_star_live_elev,az_kotlin_fte,alt_kotlin_fte
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_omega_centauri,GLOBULAR_CLUSTER,201.700000,-47.470000,3.9,280.462105800,280.460618370,280.458555730,280.457067272,148.78043094,2.84527346,148.78043094,3.03045190,148.78043094,3.02464751,148.78722782,3.07868233,148.78722782,3.07779489,148.78460850,3.09408690
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_47_tucanae,GLOBULAR_CLUSTER,6.020000,-72.080000,4.1,280.462105800,280.460618370,280.458555730,280.457067272,201.28211359,39.46140974,201.28211359,39.48094167,201.28211359,39.48060664,201.29051241,39.48620771,201.29051241,39.48613030,201.28899163,39.48339866
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_m13_hercules,GLOBULAR_CLUSTER,250.420000,36.460000,5.8,280.462105800,280.460618370,280.458555730,280.457067272,21.29462140,-87.21346038,21.29462140,-87.21413004,21.29462140,-87.21411969,21.12876729,-87.21666168,21.12876729,-87.21666168,21.15742608,-87.21391953
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_m42_orion_nebula,NEBULA,83.822000,-5.391000,4.0,280.462105800,280.460618370,280.458555730,280.457067272,24.29682668,59.37020133,24.29682668,59.37973660,24.29682668,59.37957324,24.29393696,59.37817224,24.29393696,59.37813443,24.28883935,59.38095660
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_m8_lagoon,NEBULA,270.920000,-24.380000,6.0,280.462105800,280.460618370,280.458555730,280.457067272,200.06033145,-28.94646405,200.06033145,-28.80838600,200.06033145,-28.81193092,200.07170916,-28.94158674,200.07170916,-28.94158674,200.06806167,-28.94429977
Sydney,-33.87,151.21,40.0,2000-01-01T12:00:00,2451545.000000000,dso_eta_carinae_nebula,NEBULA,161.260000,-59.870000,1.0,280.462105800,280.460618370,280.458555730,280.457067272,144.96781064,29.00726630,144.96781064,29.03619258,144.96781064,29.03569545,144.97267728,29.04052457,144.97267728,29.04041012,144.97163876,29.04020539
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,280.462105800,280.460618370,280.458555730,280.457067272,80.68388699,-41.45118303,80.68388699,-41.35801071,80.68388699,-41.36922360,80.68312840,-41.44914062,80.68312840,-41.44914062,80.68664823,-41.44742922
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cma_adhara,STAR,104.656000,-28.972000,1.5,280.462105800,280.460618370,280.458555730,280.457067272,94.15054031,-49.94895206,94.15054031,-49.88839574,94.15054031,-49.89552676,94.15001511,-49.94647561,94.15001511,-49.94647561,94.15297106,-49.94488771
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cma_wezen,STAR,107.098000,-26.393000,1.83,280.462105800,280.460618370,280.458555730,280.457067272,89.08231086,-50.90024294,89.08231086,-50.84317722,89.08231086,-50.84988134,89.08206332,-50.89798560,89.08206332,-50.89798560,89.08516593,-50.89634050
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,280.462105800,280.460618370,280.458555730,280.457067272,85.76205963,-37.58998502,85.76205963,-37.48203452,85.76205963,-37.49515561,85.76093456,-37.58776777,85.76093456,-37.58776777,85.76437601,-37.58609214
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cmi_procyon,STAR,114.825000,5.225000,0.34,280.462105800,280.460618370,280.458555730,280.457067272,48.11092354,-36.34506743,48.11092354,-36.23247381,48.11092354,-36.24620267,48.11019813,-36.34377804,48.11019813,-36.34377804,48.11448220,-36.34215911
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_car_canopus,STAR,95.987000,-52.695000,-0.74,280.462105800,280.460618370,280.458555730,280.457067272,131.74583969,-47.76055359,131.74583969,-47.69178319,131.74583969,-47.69992623,131.74292559,-47.75663771,131.74292559,-47.75663771,131.74504236,-47.75581738
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,280.462105800,280.460618370,280.458555730,280.457067272,171.83196895,-55.18090198,171.83196895,-55.13872132,171.83196895,-55.14362588,171.82614342,-55.17623715,171.82614342,-55.17623715,171.82750281,-55.17659945
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,280.462105800,280.460618370,280.458555730,280.457067272,216.86828857,-41.10423495,216.86828857,-41.00971879,216.86828857,-41.02110361,216.85988109,-41.09924421,216.85988109,-41.09924421,216.86286363,-41.10070624
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cen_hadar,STAR,210.956000,-60.373000,0.61,280.462105800,280.460618370,280.458555730,280.457067272,217.25615370,-45.50576848,217.25615370,-45.42834234,217.25615370,-45.43756326,217.24760718,-45.50100481,217.24760718,-45.50100481,217.25046202,-45.50247323
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_lyr_vega,STAR,279.234000,38.783000,0.03,280.462105800,280.460618370,280.458555730,280.457067272,290.58712233,48.56931990,290.58712233,48.58352442,290.58712233,48.58179110,290.58276230,48.59217572,290.58276230,48.59055678,290.58528265,48.59080341
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_deneb,STAR,310.358000,45.280000,1.25,280.462105800,280.460618370,280.458555730,280.457067272,307.12424792,71.13072550,307.12424792,71.13623133,307.12424792,71.13555939,307.12668100,71.14360226,307.12668100,71.14297601,307.12619855,71.14264234
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_sadr,STAR,305.557000,40.260000,2.23,280.462105800,280.460618370,280.458555730,280.457067272,290.40748415,68.85373747,290.40748415,68.85996823,290.40748415,68.85920782,290.40404937,68.86789359,290.40404937,68.86718450,290.40492749,68.86654830
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_albireo,STAR,292.680000,27.960000,3.05,280.462105800,280.460618370,280.458555730,280.457067272,268.08635448,56.06232391,268.08635448,56.07315926,268.08635448,56.07183698,268.07800716,56.08143513,268.07800716,56.08020026,268.08100560,56.07973933
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_aql_altair,STAR,297.696000,8.868000,0.76,280.462105800,280.460618370,280.458555730,280.457067272,237.62496570,48.93444294,237.62496570,48.94846641,237.62496570,48.94675518,237.61327732,48.95551891,237.61327732,48.95392050,237.61751017,48.95376416
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,280.462105800,280.460618370,280.458555730,280.457067272,67.46232841,-16.84518852,67.46232841,-16.67663230,67.46232841,-16.69806563,67.46115480,-16.84360453,67.46115480,-16.84360453,67.46498628,-16.84186342
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_rigel,STAR,78.634000,-8.202000,0.13,280.462105800,280.460618370,280.458555730,280.457067272,86.92710121,-18.38688669,86.92710121,-18.22133275,86.92710121,-18.24233151,86.92525104,-18.38499354,86.92525104,-18.38499354,86.92889046,-18.38332798
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,280.462105800,280.460618370,280.458555730,280.457067272,73.21261035,-11.77677788,73.21261035,-11.60017286,73.21261035,-11.62278460,73.21122049,-11.77528362,73.21122049,-11.77528362,73.21500876,-11.77354407
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_saiph,STAR,86.939000,-9.670000,2.07,280.462105800,280.460618370,280.458555730,280.457067272,83.13776283,-25.94819399,83.13776283,-25.80112849,83.13776283,-25.81951005,83.13626144,-25.94618474,83.13626144,-25.94618474,83.13987595,-25.94448896
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_alnitak,STAR,85.190000,-1.940000,1.77,280.462105800,280.460618370,280.458555730,280.457067272,77.49531939,-19.96276700,77.49531939,-19.80055248,77.49531939,-19.82107113,77.49387592,-19.96100074,77.49387592,-19.96100074,77.49760118,-19.95927373
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_alnilam,STAR,84.053000,-1.202000,1.69,280.462105800,280.460618370,280.458555730,280.457067272,77.60798987,-18.61176555,77.60798987,-18.44667139,77.60798987,-18.46760385,77.60651881,-18.61003080,77.60651881,-18.61003080,77.61024908,-18.60830425
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_ori_mintaka,STAR,83.002000,-0.299000,2.23,280.462105800,280.460618370,280.458555730,280.457067272,77.52778396,-17.22826415,77.52778396,-17.06042953,77.52778396,-17.08175816,77.52629381,-17.22656734,77.52629381,-17.22656734,77.53003113,-17.22484046
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_tau_aldebaran,STAR,68.980000,16.509000,0.85,280.462105800,280.460618370,280.458555730,280.457067272,72.48545368,3.96082604,72.48545368,4.13612674,72.48545368,4.11487773,72.48412848,4.14956612,72.48412848,4.12885554,72.48794380,4.16035406
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_tau_elnath,STAR,81.573000,28.608000,1.65,280.462105800,280.460618370,280.458555730,280.457067272,55.79421488,2.21537741,55.79421488,2.40061302,55.79421488,2.37674938,55.79351492,2.48130346,55.79351492,2.45212361,55.79730828,2.50533978
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_aur_capella,STAR,79.172000,45.998000,0.08,280.462105800,280.460618370,280.458555730,280.457067272,43.25240710,14.57278515,43.25240710,14.63349480,43.25240710,14.62610723,43.25249203,14.63619989,43.25249203,14.62935221,43.25609906,14.63800741
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_umi_polaris,STAR,37.954000,89.264000,1.98,280.462105800,280.460618370,280.458555730,280.457067272,0.82984655,35.98128409,0.82984655,36.00341681,0.82984655,36.00071668,0.83163427,36.00811466,0.83163427,36.00559395,0.83426268,36.00867119
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_uma_dubhe,STAR,165.932000,61.751000,1.79,280.462105800,280.460618370,280.458555730,280.457067272,353.31969609,8.10520633,353.31969609,8.21087739,353.31969609,8.19808769,353.31869383,8.21647021,353.31869383,8.20465801,353.32226210,8.21870921
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_uma_merak,STAR,165.460000,56.380000,2.37,280.462105800,280.460618370,280.458555730,280.457067272,352.50455395,2.79053236,352.50455395,2.97571729,352.50455395,2.95186444,352.50321067,3.02840275,352.50321067,3.00261588,352.50693740,3.04505871
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_uma_alioth,STAR,193.507000,55.960000,1.77,280.462105800,280.460618370,280.458555730,280.457067272,337.91627980,8.26108872,337.91627980,8.36500446,337.91627980,8.35242421,337.91443596,8.37146947,337.91443596,8.35985343,337.91799266,8.37315690
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_uma_mizar,STAR,200.981000,54.925000,2.23,280.462105800,280.460618370,280.458555730,280.457067272,333.82451395,9.90359506,333.82451395,9.99176738,333.82451395,9.98107085,333.82250026,9.99850096,333.82250026,9.98862492,333.82600724,9.99935815
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_uma_alkaid,STAR,206.885000,49.313000,1.85,280.462105800,280.460618370,280.458555730,280.457067272,327.35232527,7.98261083,327.35232527,8.08969932,327.35232527,8.07674058,327.34976363,8.09673872,327.34976363,8.08477066,327.35333458,8.09827967
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cas_schedar,STAR,10.127000,56.537000,2.24,280.462105800,280.460618370,280.458555730,280.457067272,38.78210618,56.95572438,38.78210618,56.96619917,38.78210618,56.96492088,38.78805146,56.96619584,38.78805146,56.96500174,38.79047994,56.96764811
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_cas_caph,STAR,2.293000,59.150000,2.28,280.462105800,280.460618370,280.458555730,280.457067272,30.59344519,59.30601324,30.59344519,59.31557286,30.59344519,59.31440624,30.60070808,59.31619874,30.60070808,59.31510913,30.60266135,59.31751152
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_per_mirfak,STAR,51.080000,49.860000,1.79,280.462105800,280.460618370,280.458555730,280.457067272,48.99340294,32.94290621,48.99340294,32.96768806,48.99340294,32.96466505,48.99454908,32.96870544,48.99454908,32.96588394,48.99795723,32.97026466
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_per_algol,STAR,47.040000,40.960000,2.12,280.462105800,280.460618370,280.458555730,280.457067272,60.09952194,32.62854955,60.09952194,32.65362984,60.09952194,32.65057047,60.09997274,32.65402577,60.09997274,32.65117038,60.10359399,32.65567387
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_boo_arcturus,STAR,213.915000,19.182000,-0.05,280.462105800,280.460618370,280.458555730,280.457067272,302.17969447,-9.65582997,302.17969447,-9.47666522,302.17969447,-9.49965511,302.17461178,-9.65047527,302.17461178,-9.65047527,302.17865612,-9.65153972
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_vir_spica,STAR,201.298000,-11.161000,0.98,280.462105800,280.460618370,280.458555730,280.457067272,286.08682719,-39.12280641,286.08682719,-39.02066668,286.08682719,-39.03303281,286.07950100,-39.11962176,286.07950100,-39.11962176,286.08414881,-39.12102698
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_sco_antares,STAR,247.352000,-26.432000,0.96,280.462105800,280.460618370,280.458555730,280.457067272,245.21899792,-10.95457188,245.21899792,-10.77691911,245.21899792,-10.79968550,245.21089109,-10.94826170,245.21089109,-10.94826170,245.21467368,-10.94999865
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_sco_shaula,STAR,263.402000,-37.104000,1.62,280.462105800,280.460618370,280.458555730,280.457067272,228.30786609,-6.55020147,228.30786609,-6.36811744,228.30786609,-6.39153880,228.29935839,-6.54388319,228.29935839,-6.54388319,228.30309475,-6.54550425
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_leo_regulus,STAR,152.093000,11.967000,1.36,280.462105800,280.460618370,280.458555730,280.457067272,359.67708190,-42.34326014,359.67708190,-42.25355054,359.67708190,-42.26432184,359.67449881,-42.34243263,359.67449881,-42.34243263,359.67980216,-42.34184092
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_gem_pollux,STAR,116.329000,28.026000,1.14,280.462105800,280.460618370,280.458555730,280.457067272,32.63686743,-18.02605373,32.63686743,-17.85977367,32.63686743,-17.88087728,32.63593662,-18.02432567,32.63593662,-18.02432567,32.64008906,-18.02293744
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_gem_castor,STAR,113.650000,31.888000,1.58,280.462105800,280.460618370,280.458555730,280.457067272,32.68504689,-13.52103449,32.68504689,-13.34688802,32.68504689,-13.36913786,32.68420221,-13.51921602,32.68420221,-13.51921602,32.68826488,-13.51782690
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_psa_fomalhaut,STAR,344.413000,-29.622000,1.17,280.462105800,280.460618370,280.458555730,280.457067272,168.09576103,23.62363946,168.09576103,23.66020875,168.09576103,23.65575047,168.08669191,23.66365349,168.08669191,23.65950134,168.09125597,23.66336901
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,star_eri_achernar,STAR,24.429000,-57.237000,0.45,280.462105800,280.460618370,280.458555730,280.457067272,153.84077527,-12.91985776,153.84077527,-12.74482747,153.84077527,-12.76720723,153.83467119,-12.91599404,153.83467119,-12.91599404,153.83808347,-12.91581217
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m31_andromeda,GALAXY,10.684000,41.269000,3.44,280.462105800,280.460618370,280.458555730,280.457067272,67.60928517,59.35448057,67.60928517,59.36402180,67.60928517,59.36285742,67.61249857,59.36150420,67.61249857,59.36041655,67.61619473,59.36320827
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_lmc,GALAXY,80.894000,-69.756000,0.9,280.462105800,280.460618370,280.458555730,280.457067272,154.83890534,-39.72738131,154.83890534,-39.62755658,154.83890534,-39.63962363,154.83385747,-39.72280273,154.83385747,-39.72280273,154.83622478,-39.72265110
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_smc,GALAXY,13.187000,-72.829000,2.7,280.462105800,280.460618370,280.458555730,280.457067272,167.85064634,-22.17560989,167.85064634,-22.01854556,167.85064634,-22.03833036,167.84409967,-22.17090632,167.84409967,-22.17090632,167.84720622,-22.17114940
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m33_triangulum,GALAXY,23.462000,30.660000,5.72,280.462105800,280.460618370,280.458555730,280.457067272,81.35280039,46.99978296,81.35280039,47.01478952,81.35280039,47.01295837,81.35222034,47.01282350,81.35222034,47.01111258,81.35640347,47.01447471
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m45_pleiades,STAR_CLUSTER,56.871000,24.105000,1.6,280.462105800,280.460618370,280.458555730,280.457067272,72.57022642,17.61206044,72.57022642,17.66211639,72.57022642,17.65601959,72.56913825,17.66350769,72.56913825,17.65784429,72.57297445,17.66532973
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_hyades,STAR_CLUSTER,66.750000,15.870000,0.5,280.462105800,280.460618370,280.458555730,280.457067272,74.26407336,5.32186542,74.26407336,5.46959030,74.26407336,5.45179300,74.26267208,5.47418931,74.26267208,5.45748314,74.26649436,5.48094051
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m44_beehive,STAR_CLUSTER,130.100000,19.670000,3.7,280.462105800,280.460618370,280.458555730,280.457067272,24.00066442,-30.93112613,24.00066442,-30.79946207,24.00066442,-30.81573226,23.99938635,-30.92976174,23.99938635,-30.92976174,24.00394494,-30.92854742
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_double_cluster,STAR_CLUSTER,34.740000,57.130000,3.7,280.462105800,280.460618370,280.458555730,280.457067272,41.92691089,43.69751814,41.92691089,43.71435406,41.92691089,43.71229978,41.92971498,43.71506205,41.92971498,43.71314300,41.93274562,43.71654130
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_coma_cluster,STAR_CLUSTER,185.600000,26.100000,1.8,280.462105800,280.460618370,280.458555730,280.457067272,327.82284408,-20.47631759,327.82284408,-20.31525043,327.82284408,-20.33560492,327.81901459,-20.47286209,327.81901459,-20.47286209,327.82346067,-20.47322457
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_omega_centauri,GLOBULAR_CLUSTER,201.700000,-47.470000,3.9,280.462105800,280.460618370,280.458555730,280.457067272,236.33636802,-51.62305453,236.33636802,-51.56860222,236.33636802,-51.57498794,236.32700431,-51.61915428,236.32700431,-51.61915428,236.33030047,-51.62084874
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_47_tucanae,GLOBULAR_CLUSTER,6.020000,-72.080000,4.1,280.462105800,280.460618370,280.458555730,280.457067272,169.38203736,-20.39071202,169.38203736,-20.22945159,169.38203736,-20.24983370,169.37533933,-20.38599987,169.37533933,-20.38599987,169.37851043,-20.38628897
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m13_hercules,GLOBULAR_CLUSTER,250.420000,36.460000,5.8,280.462105800,280.460618370,280.458555730,280.457067272,297.43087318,26.35589236,297.43087318,26.38822792,297.43087318,26.38428485,297.42662110,26.39692141,297.42662110,26.39324698,297.42979306,26.39569453
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m42_orion_nebula,NEBULA,83.822000,-5.391000,4.0,280.462105800,280.460618370,280.458555730,280.457067272,81.31610805,-20.94170896,81.31610805,-20.78170662,81.31610805,-20.80190910,81.31454552,-20.93985125,81.31454552,-20.93985125,81.31822242,-20.93814357
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_m8_lagoon,NEBULA,270.920000,-24.380000,6.0,280.462105800,280.460618370,280.458555730,280.457067272,233.30419609,6.80730416,233.30419609,6.92983032,233.30419609,6.91503411,233.29545470,6.93834319,233.29545470,6.92464030,233.29932365,6.93956789
Tehran,35.69,51.39,1200.0,2000-01-01T12:00:00,2451545.000000000,dso_eta_carinae_nebula,NEBULA,161.260000,-59.870000,1.0,280.462105800,280.460618370,280.458555730,280.457067272,191.23598675,-65.06745145,191.23598675,-65.05219103,191.23598675,-65.05392863,191.22810473,-65.06324681,191.22810473,-65.06324681,191.22871548,-65.06415476
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,280.462105800,280.460618370,280.458555730,280.457067272,21.58204810,-35.88952632,21.58204810,-35.77525370,21.58204810,-35.77764436,21.58351327,-35.88774459,21.58351327,-35.88774459,21.58724152,-35.88861990
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cma_adhara,STAR,104.656000,-28.972000,1.5,280.462105800,280.460618370,280.458555730,280.457067272,19.63320510,-48.44867719,19.63320510,-48.38251377,19.63320510,-48.38367634,19.63621327,-48.44712668,19.63621327,-48.44712668,19.63971735,-48.44798545
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cma_wezen,STAR,107.098000,-26.393000,1.83,280.462105800,280.460618370,280.458555730,280.457067272,16.01026981,-46.14791135,16.01026981,-46.07296457,16.01026981,-46.07432296,16.01297017,-46.14658953,16.01297017,-46.14658953,16.01646260,-46.14741490
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,280.462105800,280.460618370,280.458555730,280.457067272,28.36945280,-36.29150318,28.36945280,-36.17871154,28.36945280,-36.18105792,28.37078525,-36.28934727,28.37078525,-36.28934727,28.37458683,-36.29027220
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cmi_procyon,STAR,114.825000,5.225000,0.34,280.462105800,280.460618370,280.458555730,280.457067272,4.73561979,-15.06041611,4.73561979,-14.88870946,4.73561979,-14.89332931,4.73593623,-15.05903116,4.73593623,-15.05903116,4.73981611,-15.05973217
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_car_canopus,STAR,95.987000,-52.695000,-0.74,280.462105800,280.460618370,280.458555730,280.457067272,44.54574684,-69.91369909,44.54574684,-69.90689573,44.54574684,-69.90699046,44.55400656,-69.91032788,44.55400656,-69.91032788,44.55782248,-69.91131790
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,280.462105800,280.460618370,280.458555730,280.457067272,260.55239253,-83.46477952,260.55239253,-83.46598562,260.55239253,-83.46596996,260.52997339,-83.46993128,260.52997339,-83.46993128,260.52961878,-83.46907557
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,280.462105800,280.460618370,280.458555730,280.457067272,231.10437535,-51.98427661,231.10437535,-51.93111672,231.10437535,-51.93200876,231.09183964,-51.98662271,231.09183964,-51.98662271,231.09588298,-51.98562856
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cen_hadar,STAR,210.956000,-60.373000,0.61,280.462105800,280.460618370,280.458555730,280.457067272,237.51924451,-54.13132819,237.51924451,-54.08564035,237.51924451,-54.08638673,237.50708943,-54.13413744,237.50708943,-54.13413744,237.51097718,-54.13315181
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_lyr_vega,STAR,279.234000,38.783000,0.03,280.462105800,280.460618370,280.458555730,280.457067272,209.89237121,57.32067891,209.89237121,57.33100849,209.89237121,57.33086079,209.87640326,57.33231804,209.87640326,57.33230779,209.87994187,57.33321220
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_deneb,STAR,310.358000,45.280000,1.25,280.462105800,280.460618370,280.458555730,280.457067272,161.58007794,65.02270458,161.58007794,65.03020769,161.58007794,65.03010043,161.56454774,65.02732965,161.56454774,65.02732221,161.56663367,65.02766852
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_sadr,STAR,305.557000,40.260000,2.23,280.462105800,280.460618370,280.458555730,280.457067272,170.49409946,60.43508366,170.49409946,60.44421941,170.49409946,60.44408880,170.47890589,60.44220295,170.47890589,60.44219389,170.48146639,60.44267359
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_cyg_albireo,STAR,292.680000,27.960000,3.05,280.462105800,280.460618370,280.458555730,280.457067272,188.94458168,48.12819658,188.94458168,48.14262254,188.94458168,48.14241615,188.93082337,48.14253292,188.93082337,48.14251860,188.93416554,48.14322958
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_aql_altair,STAR,297.696000,8.868000,0.76,280.462105800,280.460618370,280.458555730,280.457067272,181.95987999,29.20829445,181.95987999,29.23698505,181.95987999,29.23657322,181.94827885,29.23743632,181.94827885,29.23740790,181.95193561,29.23803799
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,280.462105800,280.460618370,280.458555730,280.457067272,30.87387205,-10.13206393,30.87387205,-9.95343339,30.87387205,-9.95841719,30.87399780,-10.13013068,30.87399780,-10.13013068,30.87800947,-10.13107067
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_ori_rigel,STAR,78.634000,-8.202000,0.13,280.462105800,280.460618370,280.458555730,280.457067272,44.71177875,-23.22996434,44.71177875,-23.07554175,44.71177875,-23.07936041,44.71166973,-23.22737802,44.71166973,-23.22737802,44.71570070,-23.22836829
Tromso,69.65,18.96,10.0,2000-01-01T12:00:00,2451545.000000000,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,280.462105800,280.460618370,280.458555730,280.457067272,38.50493674,-9.68260126,38.50493674,-9.50346592,38.50493674,-9.50847715,38.50481517,-9.68058932,38.50481517,-9.68058932,38.50885125,-9.68156405
